,Unnamed: 0,_id,formhub/uuid,start,end,today,deviceid,Main_group/enumerator_group/name_enum,Main_group/location_details/Select_District,Main_group/location_details/geo_location,Main_group/location_details/well_type,Main_group/location_details/sw_bk_well_no,Main_group/measurement/measurement_point_cm,Main_group/measurement/Well_photo_Use_the_ed_measurement_point,Main_group/measurement/Measurement_of_tape_ent_point_MP_in_m,Main_group/measurement/wet_point_measruement_on_tape,Main_group/measurement/gw_level_from_mp,Main_group/measurement/mp_in_m,Main_group/measurement/gw_level,__version__,_version_,meta/instanceID,_xform_id_string,_uuid,_attachments,_status,_geolocation,_submission_time,_tags,_notes,_validation_status,_submitted_by,Main_group/location_details/bk_dw_no,Main_group/measurement/Audio_Notes_Use_the_to_record_any_notes,Main_group/measurement/Notes,Main_group/location_details/well_no_sw_bardiya,Main_group/location_details/well_no_dw_bardiya
286,286,192692396,36e34b01767e41e291b861fbf251aaf1,2021-07-08T14:56:58.340+05:45,2021-07-08T14:59:36.603+05:45,2021-07-08,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.2168546 81.3130813 98.63917636431935 4.854,sw,,10,1625735659703.jpg,6.0,1.7,4.3,0.1,4.2,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:7458fec1-f959-49d6-b19f-52d5cd1a6d92,ajbNkrfgsftG7FsDVqc5h9,7458fec1-f959-49d6-b19f-52d5cd1a6d92,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F7458fec1-f959-49d6-b19f-52d5cd1a6d92%2F1625735659703.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F7458fec1-f959-49d6-b19f-52d5cd1a6d92%2F1625735659703.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F7458fec1-f959-49d6-b19f-52d5cd1a6d92%2F1625735659703.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F7458fec1-f959-49d6-b19f-52d5cd1a6d92%2F1625735659703.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/7458fec1-f959-49d6-b19f-52d5cd1a6d92/1625735659703.jpg', 'instance': 192692396, 'xform': 669773, 'id': 70863252}]",submitted_via_web,"[28.2168546, 81.3130813]",2021-07-12T09:03:50,[],[],{},gw_monitoring,,,,bd-sw-13,
287,287,192692408,36e34b01767e41e291b861fbf251aaf1,2021-07-10T12:57:01.882+05:45,2021-07-10T12:58:05.094+05:45,2021-07-10,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.2364799 81.5477235 100.40017757010291 4.551,sw,,0,1625901173313.jpg,3.0,1.0,2.0,0.0,2.0,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:6fdc74aa-f47c-4fd5-b8af-2207853ddd41,ajbNkrfgsftG7FsDVqc5h9,6fdc74aa-f47c-4fd5-b8af-2207853ddd41,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F6fdc74aa-f47c-4fd5-b8af-2207853ddd41%2F1625901173313.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F6fdc74aa-f47c-4fd5-b8af-2207853ddd41%2F1625901173313.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F6fdc74aa-f47c-4fd5-b8af-2207853ddd41%2F1625901173313.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F6fdc74aa-f47c-4fd5-b8af-2207853ddd41%2F1625901173313.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/6fdc74aa-f47c-4fd5-b8af-2207853ddd41/1625901173313.jpg', 'instance': 192692408, 'xform': 669773, 'id': 70863253}]",submitted_via_web,"[28.2364799, 81.5477235]",2021-07-12T09:03:51,[],[],{},gw_monitoring,,,,bd-sw-02,
288,288,192692416,36e34b01767e41e291b861fbf251aaf1,2021-07-10T13:06:58.539+05:45,2021-07-10T13:08:37.376+05:45,2021-07-10,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.2282736 81.5671628 108.88721752823841 4.551,sw,,40,1625901807842.jpg,4.0,1.8,2.2,0.4,1.8,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:99378f14-91ee-4823-a04a-e6c3dceb08de,ajbNkrfgsftG7FsDVqc5h9,99378f14-91ee-4823-a04a-e6c3dceb08de,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F99378f14-91ee-4823-a04a-e6c3dceb08de%2F1625901807842.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F99378f14-91ee-4823-a04a-e6c3dceb08de%2F1625901807842.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F99378f14-91ee-4823-a04a-e6c3dceb08de%2F1625901807842.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F99378f14-91ee-4823-a04a-e6c3dceb08de%2F1625901807842.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/99378f14-91ee-4823-a04a-e6c3dceb08de/1625901807842.jpg', 'instance': 192692416, 'xform': 669773, 'id': 70863256}]",submitted_via_web,"[28.2282736, 81.5671628]",2021-07-12T09:03:53,[],[],{},gw_monitoring,,,,bd-sw-21,
289,289,192692434,36e34b01767e41e291b861fbf251aaf1,2021-07-10T13:14:04.641+05:45,2021-07-10T13:15:11.599+05:45,2021-07-10,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.2433795 81.5760717 123.96791085269248 4.854,sw,,10,1625902192604.jpg,4.0,1.7,2.3,0.1,2.2,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:1e619668-156e-49c3-a6ea-b9345e62c422,ajbNkrfgsftG7FsDVqc5h9,1e619668-156e-49c3-a6ea-b9345e62c422,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F1e619668-156e-49c3-a6ea-b9345e62c422%2F1625902192604.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F1e619668-156e-49c3-a6ea-b9345e62c422%2F1625902192604.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F1e619668-156e-49c3-a6ea-b9345e62c422%2F1625902192604.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F1e619668-156e-49c3-a6ea-b9345e62c422%2F1625902192604.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/1e619668-156e-49c3-a6ea-b9345e62c422/1625902192604.jpg', 'instance': 192692434, 'xform': 669773, 'id': 70863258}]",submitted_via_web,"[28.2433795, 81.5760717]",2021-07-12T09:03:56,[],[],{},gw_monitoring,,,,bd-sw-22,
290,290,192692447,36e34b01767e41e291b861fbf251aaf1,2021-07-10T13:45:11.604+05:45,2021-07-10T13:46:47.026+05:45,2021-07-10,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.2897982 81.442027 108.34453365727408 4.854,sw,,32,1625904090400.jpg,5.0,1.6,3.4,0.32,3.08,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:1fed5435-6771-41fb-8e31-bed43094a0e0,ajbNkrfgsftG7FsDVqc5h9,1fed5435-6771-41fb-8e31-bed43094a0e0,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F1fed5435-6771-41fb-8e31-bed43094a0e0%2F1625904090400.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F1fed5435-6771-41fb-8e31-bed43094a0e0%2F1625904090400.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F1fed5435-6771-41fb-8e31-bed43094a0e0%2F1625904090400.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F1fed5435-6771-41fb-8e31-bed43094a0e0%2F1625904090400.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/1fed5435-6771-41fb-8e31-bed43094a0e0/1625904090400.jpg', 'instance': 192692447, 'xform': 669773, 'id': 70863267}]",submitted_via_web,"[28.2897982, 81.442027]",2021-07-12T09:03:58,[],[],{},gw_monitoring,,,,bd-sw-04,
291,291,192692461,36e34b01767e41e291b861fbf251aaf1,2021-07-10T13:51:38.897+05:45,2021-07-10T13:53:34.322+05:45,2021-07-10,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.3008148 81.4351818 127.38841524473544 4.803,sw,,40,1625904496421.jpg,5.0,2.0,3.0,0.4,2.6,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:a2020ccb-6b2a-4378-91c4-52df5c6c91e2,ajbNkrfgsftG7FsDVqc5h9,a2020ccb-6b2a-4378-91c4-52df5c6c91e2,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fa2020ccb-6b2a-4378-91c4-52df5c6c91e2%2F1625904496421.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fa2020ccb-6b2a-4378-91c4-52df5c6c91e2%2F1625904496421.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fa2020ccb-6b2a-4378-91c4-52df5c6c91e2%2F1625904496421.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fa2020ccb-6b2a-4378-91c4-52df5c6c91e2%2F1625904496421.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/a2020ccb-6b2a-4378-91c4-52df5c6c91e2/1625904496421.jpg', 'instance': 192692461, 'xform': 669773, 'id': 70863269}]",submitted_via_web,"[28.3008148, 81.4351818]",2021-07-12T09:04:01,[],[],{},gw_monitoring,,,,bd-sw-08,
292,292,192692473,36e34b01767e41e291b861fbf251aaf1,2021-07-10T14:09:58.283+05:45,2021-07-10T14:11:51.614+05:45,2021-07-10,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.2462445 81.5133919 118.4567225956 4.551,sw,,45,1625905591202.jpg,7.0,2.0,5.0,0.45,4.55,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:18c1f63a-dafe-47ec-b044-7f3abb42732a,ajbNkrfgsftG7FsDVqc5h9,18c1f63a-dafe-47ec-b044-7f3abb42732a,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F18c1f63a-dafe-47ec-b044-7f3abb42732a%2F1625905591202.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F18c1f63a-dafe-47ec-b044-7f3abb42732a%2F1625905591202.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F18c1f63a-dafe-47ec-b044-7f3abb42732a%2F1625905591202.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F18c1f63a-dafe-47ec-b044-7f3abb42732a%2F1625905591202.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/18c1f63a-dafe-47ec-b044-7f3abb42732a/1625905591202.jpg', 'instance': 192692473, 'xform': 669773, 'id': 70863274}]",submitted_via_web,"[28.2462445, 81.5133919]",2021-07-12T09:04:04,[],[],{},gw_monitoring,,,,bd-sw-07,
293,293,192692481,36e34b01767e41e291b861fbf251aaf1,2021-07-10T14:48:24.943+05:45,2021-07-10T14:49:42.938+05:45,2021-07-10,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.2165732 81.4892173 112.27314095395266 4.803,sw,,60,1625907866319.jpg,5.0,1.8,3.2,0.6,2.6,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:31c38762-69fe-4a96-9aaa-3f33dd4a6a11,ajbNkrfgsftG7FsDVqc5h9,31c38762-69fe-4a96-9aaa-3f33dd4a6a11,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F31c38762-69fe-4a96-9aaa-3f33dd4a6a11%2F1625907866319.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F31c38762-69fe-4a96-9aaa-3f33dd4a6a11%2F1625907866319.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F31c38762-69fe-4a96-9aaa-3f33dd4a6a11%2F1625907866319.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F31c38762-69fe-4a96-9aaa-3f33dd4a6a11%2F1625907866319.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/31c38762-69fe-4a96-9aaa-3f33dd4a6a11/1625907866319.jpg', 'instance': 192692481, 'xform': 669773, 'id': 70863277}]",submitted_via_web,"[28.2165732, 81.4892173]",2021-07-12T09:04:06,[],[],{},gw_monitoring,,,,bd-sw-10,
294,294,192692494,36e34b01767e41e291b861fbf251aaf1,2021-07-10T14:53:19.939+05:45,2021-07-10T14:54:20.887+05:45,2021-07-10,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.1973809 81.4788891 97.80697117590267 4.551,sw,,75,1625908140328.jpg,5.0,1.6,3.4,0.75,2.65,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:f93cfaaa-5aaa-451a-9d83-9934f0df69b1,ajbNkrfgsftG7FsDVqc5h9,f93cfaaa-5aaa-451a-9d83-9934f0df69b1,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ff93cfaaa-5aaa-451a-9d83-9934f0df69b1%2F1625908140328.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ff93cfaaa-5aaa-451a-9d83-9934f0df69b1%2F1625908140328.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ff93cfaaa-5aaa-451a-9d83-9934f0df69b1%2F1625908140328.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ff93cfaaa-5aaa-451a-9d83-9934f0df69b1%2F1625908140328.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/f93cfaaa-5aaa-451a-9d83-9934f0df69b1/1625908140328.jpg', 'instance': 192692494, 'xform': 669773, 'id': 70863282}]",submitted_via_web,"[28.1973809, 81.4788891]",2021-07-12T09:04:09,[],[],{},gw_monitoring,,,,bd-sw-11,
295,295,192692503,36e34b01767e41e291b861fbf251aaf1,2021-07-11T14:37:19.566+05:45,2021-07-11T14:46:58.317+05:45,2021-07-11,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.0732531 81.5542073 90.63927340848102 4.854,sw,,55,1625994090700.jpg,3.0,1.0,2.0,0.55,1.45,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:71f32934-6514-4aed-93f1-b9fb45ebddc4,ajbNkrfgsftG7FsDVqc5h9,71f32934-6514-4aed-93f1-b9fb45ebddc4,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F71f32934-6514-4aed-93f1-b9fb45ebddc4%2F1625994090700.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F71f32934-6514-4aed-93f1-b9fb45ebddc4%2F1625994090700.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F71f32934-6514-4aed-93f1-b9fb45ebddc4%2F1625994090700.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F71f32934-6514-4aed-93f1-b9fb45ebddc4%2F1625994090700.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/71f32934-6514-4aed-93f1-b9fb45ebddc4/1625994090700.jpg', 'instance': 192692503, 'xform': 669773, 'id': 70863286}]",submitted_via_web,"[28.0732531, 81.5542073]",2021-07-12T09:04:11,[],[],{},gw_monitoring,,,,bd-sw-15,
296,296,192692510,36e34b01767e41e291b861fbf251aaf1,2021-07-11T15:26:44.188+05:45,2021-07-11T15:41:17.243+05:45,2021-07-11,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.0726545 81.555737 92.11743347701531 4.803,sw,,10,1625997334934.jpg,3.0,1.2,1.8,0.1,1.7,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:64e877ab-7664-4607-8c72-9fdf93ca5a42,ajbNkrfgsftG7FsDVqc5h9,64e877ab-7664-4607-8c72-9fdf93ca5a42,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F64e877ab-7664-4607-8c72-9fdf93ca5a42%2F1625997334934.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F64e877ab-7664-4607-8c72-9fdf93ca5a42%2F1625997334934.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F64e877ab-7664-4607-8c72-9fdf93ca5a42%2F1625997334934.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F64e877ab-7664-4607-8c72-9fdf93ca5a42%2F1625997334934.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/64e877ab-7664-4607-8c72-9fdf93ca5a42/1625997334934.jpg', 'instance': 192692510, 'xform': 669773, 'id': 70863288}]",submitted_via_web,"[28.0726545, 81.555737]",2021-07-12T09:04:14,[],[],{},gw_monitoring,,,,bd-sw-14,
297,297,192692516,36e34b01767e41e291b861fbf251aaf1,2021-07-12T12:26:15.763+05:45,2021-07-12T12:42:59.081+05:45,2021-07-12,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.0730452 81.5543577 97.94119223795981 4.854,sw,,60,1626072169376.jpg,5.0,1.0,4.0,0.6,3.4,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:0c558702-1bf7-4dc4-a12b-667c6c615a12,ajbNkrfgsftG7FsDVqc5h9,0c558702-1bf7-4dc4-a12b-667c6c615a12,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F0c558702-1bf7-4dc4-a12b-667c6c615a12%2F1626072169376.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F0c558702-1bf7-4dc4-a12b-667c6c615a12%2F1626072169376.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F0c558702-1bf7-4dc4-a12b-667c6c615a12%2F1626072169376.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F0c558702-1bf7-4dc4-a12b-667c6c615a12%2F1626072169376.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/0c558702-1bf7-4dc4-a12b-667c6c615a12/1626072169376.jpg', 'instance': 192692516, 'xform': 669773, 'id': 70863291}]",submitted_via_web,"[28.0730452, 81.5543577]",2021-07-12T09:04:16,[],[],{},gw_monitoring,,,,bd-sw-16,
298,298,192692988,36e34b01767e41e291b861fbf251aaf1,2021-06-09T13:58:40.632+05:45,2021-07-12T14:51:19.593+05:45,2021-06-09,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.3062454 81.3597585 93.08310155628344 4.854,sw,,60,1623226557294.jpg,5.0,1.5,3.5,0.6,2.9,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:ed4b7dbc-dde2-43e9-8caa-d5f94672182a,ajbNkrfgsftG7FsDVqc5h9,ed4b7dbc-dde2-43e9-8caa-d5f94672182a,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fed4b7dbc-dde2-43e9-8caa-d5f94672182a%2F1623226557294.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fed4b7dbc-dde2-43e9-8caa-d5f94672182a%2F1623226557294.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fed4b7dbc-dde2-43e9-8caa-d5f94672182a%2F1623226557294.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fed4b7dbc-dde2-43e9-8caa-d5f94672182a%2F1623226557294.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/ed4b7dbc-dde2-43e9-8caa-d5f94672182a/1623226557294.jpg', 'instance': 192692988, 'xform': 669773, 'id': 70863396}]",submitted_via_web,"[28.3062454, 81.3597585]",2021-07-12T09:06:26,[],[],{},gw_monitoring,,,,bd-sw-10,
299,299,200171390,36e34b01767e41e291b861fbf251aaf1,2021-07-28T13:16:52.178+05:45,2021-07-28T13:19:06.649+05:45,2021-07-28,868190042176206,yogendra,Banke,28.0507396 81.5861596 101.01187512783498 4.854,sw,bk-sw-28,55,1627457608807.jpg,6.0,2.25,3.75,0.55,3.2,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:4b5dda63-fae2-4db1-8522-31a5ae9dfea2,ajbNkrfgsftG7FsDVqc5h9,4b5dda63-fae2-4db1-8522-31a5ae9dfea2,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F4b5dda63-fae2-4db1-8522-31a5ae9dfea2%2F1627457608807.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F4b5dda63-fae2-4db1-8522-31a5ae9dfea2%2F1627457608807.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F4b5dda63-fae2-4db1-8522-31a5ae9dfea2%2F1627457608807.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F4b5dda63-fae2-4db1-8522-31a5ae9dfea2%2F1627457608807.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/4b5dda63-fae2-4db1-8522-31a5ae9dfea2/1627457608807.jpg', 'instance': 200171390, 'xform': 669773, 'id': 73985759}]",submitted_via_web,"[28.0507396, 81.5861596]",2021-08-09T04:46:15,[],[],{},gw_monitoring,,,,,
